item_code,description,unit_price,volume_per_unit,weight_per_unit
PS-BX-057-053,static pass box size:570X530X590mm(H)(outer size),4046.0,1.0,0
PU-CHAIR,PU lab chair,0.0,0.0,0.0
PU-LBCHAIR,PU lab bench chair,0.0,0.0,0.0
PU-LBCHAIRARM,pu seated height adjustable laboratory chair with arm rest and backrest,4046.0,1.0,0
Q1GID045-40,tall storage cabinet with glass inbuilt door size:450x400x1800mm(h),752.0,1.5,0
Q1GID045-40L,lockable tall storage cabinet with glass inbuilt door size:450x400x1800mm(h),752.0,1.5,0
Q1GID050-40,tall storage cabinet with glass inbuilt door size:500x400x1800(h),752.0,1.75,0
Q1GID050-40L,lockable tall storage cabinet with glass inbuilt door size:500x400x1800mm(h),752.0,1.75,0
Q1GID060-40,tall storage cabinet with glass inbuilt door size:600x400x1800mm(h),752.0,1.75,0
Q1GID060-40L,lockable tall storage cabinet with glass inbuilt door size:600x400x1800mm(h),752.0,1.75,0
Q1PND045-40,tall storage cabinet with panel door size:450x400x1800mm(h),752.0,1.28,0
Q1PND045-40L,lockable tall storage cabinet with panel door size:450x400x1800mm(h),752.0,1.28,0
Q1PND050-40,tall storage cabinet with panel door size:500x400x1800mm(h),752.0,1.75,0
Q1PND050-40L,lockable tall storage cabinet with panel door size:500x400x1800mm(h),752.0,1.75,0
Q1PND060-40,tall storage cabinet with panel door size:600x400x1800mm(h),752.0,1.75,0
Q1PND060-40L,lockable tall storage cabinet with panel door size:600x400x1800mm(h),752.0,1.75,0
Q2GID090-40,tall storage cabinet with glass inbuilt doors size:900x400x1800mm(h),752.0,2.75,0
Q2GID090-40L,lockable tall storage cabinet with glass inbuilt doors size:900x400x1800mm(h),752.0,2.75,0
Q2GID100-40,tall storage cabinet with glass inbuilt doors size:1000x400x1800mm(h),752.0,2.75,0
Q2GID100-40L,lockable tall storage cabinet with glass inbuilt doors  size:1000x400x1800mm(h),752.0,2.75,0
Q2GID120-40,tall storage cabinet with glass inbuilt doors size:1200x400x1800mm(h),752.0,2.75,0
Q2GID120-40L,lockable tall storage cabinet with glass inbuilt doors size:1200x400x1800mm(h),752.0,2.75,0
Q2PND080-40,tall storage cabinet with panel doors size:800x400x1800mm(h),752.0,2.5,0
Q2PND080-40L,lockable tall storage cabinet with panel doors size:800x400x1800mm(h),752.0,2.5,0
Q2PND090-40,tall storage cabinet with panel doors size:900x400x1800mm(h),752.0,2.75,0
Q2PND090-40L,lockable tall storage cabinet with panel doors size:900x400x1800mm(h),752.0,2.8,0
Q2PND090-45,tall storage cabinet with panel doors size:900x450x1800mm(h),752.0,2.75,0
Q2PND100-40,tall storage cabinet with panel doors size:1000x400x1800mm(h),752.0,2.75,0
Q2PND100-40L,lockable tall storage cabinet with panel doors size:1000x400x1800mm(h),752.0,2.75,0
Q2PND100-45,tall storage cabinet  with panel doors size:1000x450x1800mm(h),752.0,2.4,0
Q2PND120-40,tall storage cabinet with panel doors size:1200x400x1800mm(h),752.0,2.75,0
Q2PND120-40L,lockable tall storage cabinet with panel doors size:1200x400x1800mm(h),752.0,2.75,0
Q2PND120-40LH,lockable tall storage cabinet with panel doors size:1200x400x2100mm(h),752.0,0.0,0
Q2PND120-60LSP,"lockable tall storage cabinet, size:1200X600X1800mm (h)",752.0,2.75,0
Q2PNDSLD090-60,Tall storage cabinet with panel doors 900mm wide,752.0,2.75,0
QFDC50-60,"Filing drawer cabinet, size: 500x600x1500mm",752.0,1.25,0
QO045-40,open tall storage cabinet size:450x400x1800mm(h),752.0,1.25,0
QO050-40,open tall storage cabinet size:500x400x1800mm(h),752.0,1.25,0
QO060-40,open tall storage cabinet size:600x400x1800mm(h),752.0,1.25,0
QO075-40,open tall storage cabinet size:750x400x1800mm(h),752.0,1.75,0
QO075-60,open tall storage cabinet 750 mm wide,752.0,1.75,0
QO090-40,open tall storage cabinet size:900x400x1800mm(h),752.0,1.75,0
QO100-40,open tall storage cabinet size:1000x400x1800mm(h),752.0,2.0,0
QO110-40,open tall storage size:1100x400x1800mm(h),752.0,2.0,0
QO120-30,open tall storage size:1200x300x1800(h),752.0,2.0,0
QO120-40,open tall storage size:1200x400x1800mm(h),752.0,2.0,0
QOD060-60,double side open tall storage cabinet with shelves size:600x600x1800mm(h),752.0,2.0,0
QOD090-60,double side open tall storage cabinet with shelves size:900x600x1800mm(h),752.0,2.5,0
QOD090-60SP,"double side open tall storage cabinet with shelves size:900x600x1800mm(h),special",752.0,2.4,0
QOD100-60,double side open tall storage cabinet with shelves size:900x600x1800mm(h),752.0,2.5,0
QOD120-60,double side open tall storage cabinet with shelves size:1200x600x1800mm(h),752.0,3.0,0
RR1T-250MTL,one tier reagent rack 250 mm wide,1538.0,2.75,0
RR1T-250MTLWS,one tier reagent rack 250 mm wide with service box,1538.0,2.75,0
RR1T-300MTL,one tier reagent rack 300 mm wide,1538.0,2.75,0
RR1T-300MTLWS,one tier reagent rack 300 mm wide with service box,1538.0,2.75,0
RR2T-250MTL,two tier reagent rack 250 mm wide,1538.0,4.84,0
RR2T-250MTLWS,two tier reagent rack  250 mm wide with service box,752.0,0.35,0
RR2T-300MTLWS,two tier reagent rack 300 mm wide with service box,752.0,0.35,0
RR3T240SP,two tier reagent rack with service box 240 mm wide,752.0,0.35,0
S-DR-10x30,"service dropper size, 300x100mm(lxd)",752.0,0.75,0
S-DR-30x90,"service dropper size, 900x300mm(lxd)",752.0,2.0,0
S1GID045-30,wall mounted storage cabinet with glass inbuilt door size:450x300x600mm(h),752.0,0.5,0
S1GID045-30L,lockable wall mounted storage cabinet with glass inbuilt door size:450x300x600mm(h),752.0,0.5,0
S1GID050-30,wall mounted storage cabinet with glass inbuilt door size:500x300x600mm(h),752.0,0.5,0
S1GID050-30L,lockable wall mounted storage cabinet with glass inbuilt door size:500x300x600mm(h),752.0,0.5,0
S1GID060-30,wall mounted storage cabinet with glass inbuilt door size:600x300x600mm(h),752.0,0.5,0
S1GID060-30L,lockable wall mounted storage cabinet with glass inbuilt door size:600x300x600mm(h),752.0,0.5,0
S1PND045-30,wall mounted storage cabinet with panel door size:450x300x600mm(h),752.0,0.5,0
S1PND045-30L,lockable wall mounted storage cabinet panel door size:450x300x600mm(h),752.0,0.5,0
S1PND050-30,wall mounted storage cabinet with panel door size:500x300x600mm(h),752.0,0.5,0
S1PND050-30L,lockable wall mounted storage cabinet with panel door size:500x300x600mm(h),752.0,0.5,0
S1PND060-30,wall mounted storage cabinet with panel door size:600x300x600mm(h),752.0,0.5,0
S1PND060-30L,lockable wall mounted storage cabinet panel door size:600x300x600mm(h),752.0,0.5,0
S1SLD045-30,wall mounted storage cabinet with sliding glass door size:450x300x600mm(h),752.0,1.0,0
S1SLD045-30L,lockable wall mounted storage cabinet with sliding glass door size:450x300x600mm(h),752.0,1.0,0
S1SLD050-30,wall mounted storage cabinet with sliding glass door size:500x300x600mm(h),752.0,1.0,0
S1SLD050-30L,lockable wall mounted storage cabinet with sliding glass door size:500x300x600mm(h),752.0,1.0,0
S1SLD060-30,wall mounted storage cabinet with sliding glass door size:600x300x600mm(h),752.0,1.0,0
S1SLD060-30L,lockable wall mounted storage cabinet with sliding glass door size:600x300x600mm(h),752.0,1.0,0
S2GID090-30,wall mounted storage cabinet with glass inbuilt doors size:900x300x600mm(h),752.0,0.75,0
S2GID090-30L,lockable wall mounted storage cabinet with glass inbuilt doors size:900x300x600mm(h),752.0,0.75,0
S2GID100-30,wall mounted storage cabinet with glass inbuilt doors size:1000x300x600mm(h),752.0,0.75,0
S2GID100-30L,lockable wall mounted storage cabinet with glass inbuilt doors size:1000x300x600mm(h),752.0,0.75,0
S2GID120-30,wall mounted storage cabinet with glass inbuilt doors size:1200x300x600mm(h),752.0,1.0,0
S2GID120-30L,lockable wall mounted storage cabinet with glass inbuilt doors size:1200x300x600mm(h),752.0,1.0,0
S2PND090-30,wall mounted storage cabinet with panel doors size:900x300x600mm(h),752.0,0.7,0
S2PND090-30L,lockable wall mounted storage cabinet with panel doors size:900x300x600mm(h),752.0,0.7,0
S2PND100-30,wall mounted storage cabinet with panel doors size:1000x300x600mm(h),752.0,0.7,0
S2PND100-30L,lockable wall mounted storage cabinet with panel doors size:1000x300x600mm(h),752.0,0.7,0
S2PND120-30,wall mounted storage cabinet with panel doors size:1200x300x600mm(h),752.0,1.0,0
S2PND120-30L,lockable wall mounted storage cabinet with panel doors size:1200x300x600mm(h),752.0,1.0,0
S2SLD090-30,wall mounted storage cabinet with sliding glass doors size:900x300x600mm(h),752.0,1.0,0
S2SLD090-30L,lockable wall mounted storage cabinet with sliding glass doors size:900x300x600mm(h),752.0,1.0,0
S2SLD100-30,wall mounted storage cabinet with sliding glass doors size:1000x300x600mm(h),752.0,1.0,0
S2SLD100-30L,lockable wall mounted storage cabinet with sliding glass doors size:1000x300x600mm(h),752.0,1.0,0
S2SLD120-30,wall mounted storage cabinet with sliding glass doors size:1200x300x600mm(h),752.0,1.0,0
S2SLD120-30L,lockable wall mounted storage cabinet with sliding glass doors size:1200x300x600mm(h),752.0,1.0,0
SMLB150-75,"Smart mobile lab bench, size 1500x750x900(H)mm",752.0,2.75,0
SO045-30,open wall mounted storage cabinet size:450x300x600mm(h),752.0,0.25,0
SO050-30,open wall mounted storage cabinet size:500x300x600mm(h),752.0,0.25,0
SO060-30,open wall mounted storage cabinet size:600x300x600mm(h),752.0,0.25,0
SO090-30,open wall mounted storage cabinet size:900x300x600mm(h),752.0,0.25,0
SO100-30,open wall mounted storage cabinet size:1000x300x600mm(h),752.0,0.25,0
SO110-30,open wall mounted storage cabinet size:1100x300x600mm(h),752.0,0.25,0
SO120-30,open wall mounted storage cabinet size:1200x300x600mm(h),752.0,0.25,0
SRV-PLR,service piller,752.0,0.5,0
SRVB150,service box 150mm wide,752.0,0.25,0
SRVB200,service box 200mm wide,752.0,0.3,0
SRVB300,service box 300mm wide,752.0,0.4,0
SS SINK 2DB,stainless steel sink with double drain board,1380.0,1.0,0
SS SINK 32,stainless steel sink 320 X320 mm,1380.0,1.0,0
SS SINK DB,stainless steel sink with drain board,1380.0,1.0,0
SS-SINK120-502BLDB,stainless steel sink with double bowl & drain board,1380.0,1.0,0
SS-SINK40-35DB,"stainless steel sink with drain board, bowl size 400x350mm",1380.0,1.0,0
SS-SINK40-40,stainless steel sink 400x400 mm,0.0,0.0,0.0
SS-SINK61-45,stainless steel sink,1380.0,1.0,0
SS-SINK90-40,stainless steel sink 900mm wide,1380.0,1.0,0
STRIP,supporting strip,752.0,0.2,0
TP300-200,Teacher platform size:3000x2000x150mm,752.0,5.0,0
TQCS080-40,chemical storage cabinet size:800x400x1500mm(h),1965.0,2.0,0
TQCS080-40EX,chemical storage cabinet with exhaust size:800x400x1500mm(h),1965.0,1.75,0
TQCS090-40,chemical storage cabinet size:900x400x1500mm(h),1965.0,2.0,0
TQCS090-40EX,chemical storage cabinet with exhaust size:900x400x1500mm (h),1965.0,2.0,0
TQCS100-40,chemical storage cabinet size:1000x400x1500 mm,1965.0,2.0,0
TQCS100-40EX,chemical storage cabinet with exhaust size:1000x450x1500mm,1965.0,2.0,0
VAG-120,"fume cupboard 1225mm wide services are water, gas(lpg)&electrical with vsb 20",1513.0,0.25,0
VAG-150,"fume cupboard 1525mm wide services are water,gas & electrical with  vsb 25",1362.0,0.25,0
VAG-180,"fume cupboard 1825mm wide services are water,gas & electrical with  vsb 30",1362.0,0.25,0
VBFC-120,"minor b fume cupboard 1225mm wide services are electrical,gas(lpg) & water with vsb 20",1513.0,0.25,0
VFC-120,"Semtinel fume cupboard 1250mm wide services are water, gas(lpg)&electrical with vsb 20",1513.0,0.25,0
VFC-150,"Semtinel fume cupboard 1550mm wide services are water, gas(lpg)&electrical with vsb 25",1513.0,0.25,0
VFC-180,"Semtinel fume cupboard 1850mm wide services are water, gas(lpg)&electrical with vsb 30",1513.0,0.25,0
VSTCHAIR,visitor chair without arm rest & castors,4049.0,1.0,0
WCH060-60,Wall mounted canopy hood 600x600mm,2582.0,1.0,0
WCH090-60,Wall mounted canopy hood 900x600mm,2582.0,1.0,0
WCH090-75,Wall mounted canopy hood 900x750mm,2582.0,1.0,0
WCH100-60,Wall mounted canopy hood 1000x600mm,2582.0,1.0,0
WCH100-75,Wall mounted canopy hood 1000x750mm,2582.0,1.0,0
WCH120-60,Wall mounted canopy hood 1200x750mm,2588.0,1.0,0
WCH120-75,Wall mounted canopy hood 1200x750mm,2588.0,1.0,0
WCH150-75,Wall mounted canopy hood size 1500x750mm,2588.0,1.0,0
WCH180-60,wall mounted canopy hood size1800x600mm,2611.0,1.0,0
WMSUCTARM,wall mounted suction arm with vsb14,2611.0,1.0,0
WMSUCTARM-IN,wall mounted suction arm,2611.0,1.0,0
